,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
208500,208501,208501,0,누구,세번째 누구 ( NUGU ) 누구 캔들이 출시됐습니다,중립,100,0,0
208501,208502,208502,0,누구,SKT 에서 출시한 세번째 인공지능디바이스인 누구 캔들에 대한 간단 소개 포스팅입니다,중립,100,0,0
208502,208503,208503,0,누구,누구 캔들 외관입니다,중립,100,0,0
208504,208505,208505,0,누구,참고로 누구 미니와 누구 사진은 아래를 참고하시기,중립,100,0,0
208505,208506,208506,0,누구,참고로 누구 미니와 누구 사진은 아래를 참고하시기 바랍니다,긍정,100,0.047836538461538,0.84642857142857
208506,208507,208507,0,누구,빵빵한 소리와 음질 좋은 누구 ( NU100 ) 는 왼쪽,긍정,100,0.20485021786492,1.6388017429194
208507,208508,208508,0,누구,충전으로 4 시간 재생이 가능한 누구 미니는 오른쪽입니다,긍정,100,0.14397203325775,1.1925925925926
208508,208509,208509,0,누구,2 가지 누구를 사용하고 있는데 누구 NU100 은 크고 좋은 음질에,긍정,100,0.16838755763361,1.5154880187025
208509,208510,208510,0,누구,누구 미니는 음량과 음질은 누구 NU100,중립,100,0,0
208510,208511,208511,0,누구,누구 미니는 음량과 음질은 누구 NU100 보다 작지만 휴대하기 좋기,중립,100,0,0
208511,208512,208512,0,누구,드디어 누구 캔들이 모습을 드러냈습니다,중립,100,0,0
208512,208513,208513,0,누구,누구 캔들 본체와 전원 아답터 그리고,중립,100,0,0
208513,208514,208514,0,누구,누구 캔들 스펙을 요약하자면 아래 사진과,중립,100,0,0
208514,208515,208515,0,누구,특히 이번 누구 캔들은 컨트롤 부분이 버튼 방식이,중립,100,0,0
208515,208516,208516,0,누구,( 아래 영상 참고하세요 ) 누구 캔들 구매 후 터치 방법으로,중립,100,0,0
208516,208517,208517,0,누구,누구 캔들의 가격은 149000 원 입니다,중립,100,0,0
208517,208518,208518,0,누구,누구 캔들은 음성인식으로 사용하는 방법 외에도,중립,100,0,0
208518,208519,208519,0,누구,참고로 지금 누구 캔들을 구매하는 고객에게는 뮤직메이트 1,중립,100,0,0
208519,208520,208520,0,누구,누구 캔들을 사용하기 위해서는 누구 앱을,중립,100,0,0
208520,208521,208521,0,누구,누구 캔들을 사용하기 위해서는 누구 앱을 다운 받아 연결하면 됩니다,중립,100,0,0
208521,208522,208522,0,누구,누구 앱은 iOS 용과 Android 용이,중립,100,0,0
208522,208523,208523,0,누구,마지막으로 이번 누구 캔들에 특별히 추가된 기능으로는 ASMR,긍정,100,0.073303663570691,0.78883572567783
208523,208524,208524,0,누구,들으며 잠을 청하는 사람들이 많은데 누구 캔들에서는 조명과 함께 다양한 ASMR,중립,100,0,0
208524,208525,208525,0,누구,누구 캔들이 들려주는 빗소리는 어떤 소리일까요,중립,100,0,0
208525,208526,208526,0,누구,가지고 있는 SKT 음성인식 디바이스 누구 캔들 한번 사용해보고 싶은 맘,중립,100,0,0
208526,208527,208527,0,누구,누구 캔들 구매에 관심있는 분은 아래,긍정,100,0.064133986928105,0.875
208527,208528,208528,0,누구,SK 텔레콤 인공지능 음성인식 디바이스 누구 ( NUGU ) 업그레이드,중립,100,0,0
208528,208529,208529,0,누구,출시되었던 SK 텔레콤 음식인식 디바이스 누구 ( NUGU ) 는 출시와,중립,100,0,0
208529,208530,208530,0,누구,사랑을 받고 있는 인공지능 스피커 누구 ( NUGU ) 가 또,긍정,100,0.13741418999466,1.4450610432852
208530,208531,208531,0,누구,최초 누구 ( NUGU ) 가 출시될,중립,100,0,0
208531,208532,208532,0,누구,피자 주문은 물론 팟캐스트 청취까지 누구 ( NUGU ) 는 계속,긍정,100,0.17295814633483,1.9054605263158
208532,208533,208533,0,누구,SK 텔레콤의 인공지능 음성인식 디바이스 누구 ( NUGU ) 의 업데이트,중립,100,0,0
208539,208540,208540,0,누구,마이크에 명령을 하면 바로 누구 ( NUGU ) 가 명령을,중립,100,0,0
208542,208543,208543,0,누구,인공지능 음성인식 디바이스 SK 텔레콤 누구 ( NUGU ) 는 업그레이드,중립,100,0,0
208543,208544,208544,0,누구,누구 ( NUGU ) 는 멜론과,중립,100,0,0
208544,208545,208545,0,누구,인공지능 음성인식 디바이스 SK 텔레콤 누구 ( NUGU ) 는 매일,중립,100,0,0
208550,208551,208551,0,누구,기분에 따라 색을 바꾼다면 제대로 누구 ( NUGU ) 를 집안,중립,100,0,0
208559,208560,208560,0,누구,SK 텔레콤은 누구 ( NUGU ) 의 음성인식,중립,100,0,0
208560,208561,208561,0,누구,후기와 궁금해 하실 수 있는 누구 ( NUGU ) 에 관련한,중립,100,0,0
208561,208562,208562,0,누구,된 시장이 없었다는 현실을 인식하고 누구 ( NUGU ) 를 통해,부정,100,-0.072612732095491,-0.93610547667343
208562,208563,208563,0,누구,그외에도 누구 ( NUGU ) 의 음질은,중립,100,0,0
