,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
247953,247954,247954,1,이용,무료듣기가 제공되고 SK52 이상 요금제 이용 시 매월 음원 300 회,긍정,100,0.03654838979617,0.9006690309677
247954,247955,247955,1,이용,국제전화 발신 및 국제로밍 서비스 이용 불가 월 8800 원씩 2,중립,100,0,0
247955,247956,247956,1,이용,이용,NA,NA,NA,NA
247956,247957,247957,1,이용,내장되어 있는 무선 송수신 칩을 이용 집안의 와이파이와 및 SKT NUGU,중립,100,0,0
247957,247958,247958,1,이용,뛰는지 궁금했는데 요때도 참 잘 이용 했어요,중립,100,0,0
247958,247959,247959,1,이용,그밖에 이건 이용 꿀팁인데요 블루투스를 켜고 끄거나,중립,100,0,0
247959,247960,247960,1,이용,한대만 있으면 남녀노소나이불문 누구나 편하게 이용 가능해요모두들 NUGU 준비 됐나요,긍정,100,0.18311979959226,1.2475264720815
247960,247961,247961,1,이용,^ ^ 리모컨 음성 버튼으로 이용 시에는 ' 아리아 ' 라고,중립,100,0,0
247961,247962,247962,1,이용,알람 날씨뉴스 음악 서치까지 다양하게 이용 가능해요전 멜론 유저라 편하게 이용할,긍정,100,0.19624599541444,1.3328467449256
247962,247963,247963,1,이용,주 이용 목적이 음성으로 플러그들을 껐다 켰다,중립,100,0,0
247963,247964,247964,1,이용,뮤직메이트 페스티벌도 펼쳐지고 있으니 많은 이용 부탁드려요,긍정,100,0.111092680904,1.1930333817126
247964,247965,247965,1,이용,말을 하면 한 달간의 최근 이용 내역을 ' 아리아 홈픽 신청,중립,100,0,0
247965,247966,247966,1,이용,조회해줘 ' 는 최근 한달간의 이용 내역을 ' 아리아 홈픽 신청,중립,100,0,0
247966,247967,247967,1,이용,읽어주는 서비스 월 3 천원이면 이용 가능하다고,긍정,100,0.21374877336196,1.5370577400643
247967,247968,247968,1,이용,운영하는 월 1100 원에 상품을 이용 할 수 있는 요금제에 가입한,중립,100,0,0
247968,247969,247969,1,이용,누리시면서인공지능 ' 누구셋탑 ' 을 이용 하실수 있습니다그리고 기가와이파이 공유기도 무상으로제공이,중립,100,0,0
247969,247970,247970,1,이용,물론 가지고 다니면서 언제 어디서나 이용 할 수 있다는게 가장 좋은,긍정,100,0.16306683209514,0.98975276512687
247970,247971,247971,1,이용,때문에 ' 스마트홈을 가장 스마트하게 이용 가능 ' 합니다,긍정,100,0.13007432818754,0.9622641509434
247971,247972,247972,1,이용,앱에서 네트워크 설정을 완료하면 바로 이용 가능합니다,긍정,100,0.13163540348754,0.9622641509434
247972,247973,247973,1,이용,이 화면에서 음악이나 동화등을 선택해서 이용 할 수 있습니다,중립,100,0,0
247973,247974,247974,1,이용,디바이스를 통해멜론서비스스마트홈상품제어음성정보검색 등다양한 서비스와 연계 이용 가능함 ) 일단 설명서와 연결방법책자간단사용법과,긍정,100,0.10037741178312,2.3494967975425
247974,247975,247975,1,이용,디바이스를 통해멜론서비스스마트홈상품제어음성정보검색 등다양한 서비스와 연계 이용 가능함 ) 일단 설명서와 연결방법책자,긍정,100,0.10993716528628,2.3494967975425
247975,247976,247976,1,이용,NUGU 앱에서 회원가입만 하면 누구나 이용 가능해요,긍정,100,0.15760942946157,1.1440823327616
247976,247977,247977,1,이용,멜론 3 개월 무료 이용 쿠폰 도미노 & 치킨 무료,중립,100,0,0
247979,247980,247980,1,이용,에 적용된데 이어 두번째라네요 호텔 이용 고객들은 누구를 통해 음성명령을 통한,중립,100,0,0
247980,247981,247981,1,이용,시간 조식 시간 등 호텔 이용 정보를,중립,100,0,0
247981,247982,247982,1,이용,누구가 알아듣는 명령어는 멜론뮤직 이용 관련 스마트홈 관련 라디오나 뉴스,중립,100,0,0
247982,247983,247983,1,이용,시스템을 개발해여러 개의 스피커와 마이크를 이용 어느 방향에서도 음성을 인식할 수,중립,100,0,0
247984,247985,247985,1,이용,Off 누구를 이용 스마트홈 제품 음성,중립,100,0,0
247985,247986,247986,1,이용,스마트플러그 이용,중립,100,0,0
247987,247988,247988,1,이용,Off - 단점 24 개월 이용 쿠폰 부여,부정,100,-0.14234372994481,-0.99228130360206
247988,247989,247989,1,이용,주방 후드에 스마트 플러그를 이용 가스차단기 닫히면 후드,중립,100,0,0
247989,247990,247990,1,이용,ASMR 기능 이용 시에는 정확한 카테고리명과 타이틀명을 말해줘야,긍정,100,0.11216260444619,1.2131671437195
247990,247991,247991,1,이용,상세한 씨랭크 부산 아시아나 싼곳 이용 배수관 모델 블로그스크랩하는법 중개 고객이라면,긍정,100,0.049042452496805,1.181071726345
247991,247992,247992,1,이용,SKT 52 이상 요금제 이용 시에는 매월 음원 300 회,긍정,100,0.048731186394893,0.9006690309677
247992,247993,247993,1,이용,현재 BBQ 도미노피자 이용 가능하며 ' 도미노피자 배달해 줘,긍정,100,0.17201476926039,1.4169344806137
247995,247996,247996,1,이용,skt-nugu 앱을 다운 받아 이용 할 수 있으며 정보제공 부터,중립,100,0,0
247996,247997,247997,1,이용,필요한 각 종 서비스를 추가하여 이용 할 수 있습니다,중립,100,0,0
247998,247999,247999,1,이용,같이 보내준 멜론 90 일 이용,중립,100,0,0
247999,248000,248000,1,이용,다양한 이용 영역이 있습니다,중립,100,0,0
248000,248001,248001,1,이용,이용하거나 SKT 스마트홈 서비스와 연동해서 이용 가능합니다,긍정,100,0.16648601660018,1.2062184427319
248001,248002,248002,1,이용,텔레콤 누구 모델을 이용해서 음식인식으로 이용 가능하답니다,긍정,100,0.13792506477269,1.1442168447122
248002,248003,248003,1,이용,길 안내 스마트홈 주문 등을 이용 가능한데 그중 프로야구를 좋아하는 분들에게,긍정,100,0.19147407722749,1.0735155880165
248003,248004,248004,1,이용,아닌 일반 스피커 형태로도 편리하게 이용 가능하며,긍정,66.666666666667,0.12817069741809,0.34900330455175
248004,248005,248005,1,이용,UI 측면에서 보자면 앱 이용 시 불편한 점도 일부 있었는데요첫째,부정,100,-0.077781179239775,-0.81835233293829
248005,248006,248006,1,이용,를 보면서 인공지능 서비스를 동시에 이용 가능합니다,긍정,100,0.19315540355197,1.5860595549464
248006,248007,248007,1,이용,운세 쇼핑 등의 서비스 모두 이용 가능합니다,긍정,100,0.24213179060102,1.7357388607377
248007,248008,248008,1,이용,새로 출시된 인공지능 NUGU 셋톱박스에서만 이용 가능한 기능들이 몇가지 있는데요,긍정,100,0.18381144910795,0.9811320754717
248008,248009,248009,1,이용,SK 브로드밴드 B tv 를 이용 중인데요,중립,100,0,0
248015,248016,248016,1,이용,누구는 멜론뮤직 ) 에서 따로 이용 결제를 해야한다,중립,100,0,0
248017,248018,248018,1,이용,동봉된 멜론 스트리밍 1 달 이용 쿠폰을 사용해 보았습니다,중립,100,0,0
248018,248019,248019,1,이용,메뉴 선택 > 로그인 후 이용 ) 11 번가 쇼핑 연결은,중립,100,0,0
248019,248020,248020,1,이용,및 BBQ 치킨 배달 서비스도 이용 가능해 보입니다만 저는 이용하지 않을,중립,100,0.066657286777048,0.23948225693252
248020,248021,248021,1,이용,계약해서 서비스를 제공하는 각축 상태라 이용 서비스가 아주 제한돼 있다,부정,100,-0.017890102191192,-0.40451077800948
248021,248022,248022,1,이용,카카오 ( 운전하면서 각종 기능 이용 카톡 보내기 등 ) 네이버를,중립,100,0,0
248022,248023,248023,1,이용,리모컨으로 이용 시 [ 아리아 ] 라고,중립,100,0,0
248023,248024,248024,1,이용,전 ] 인공지능스피커에 관한상품 스펙과 이용 후기는 없습니다,부정,100,-0.045616581366333,-0.81136943357283
248024,248025,248025,1,이용,배터리가 내장되어 있어 장소에 관계없이 이용 할 수 있고 작고 앙증맞은,긍정,100,0.074797843665768,0.91041229909154
248025,248026,248026,1,이용,ㅋ 통합 아이디 연결 NUGU 이용 중 제가 갖고 있는 NUGU,중립,100,0,0
248026,248027,248027,1,이용,설치되고 있는루나리스 3DLED 시계월패드안 전기선을 이용 선 노출없는 깔끔한 설치로벽걸이티비 설치시,부정,100,-0.034465711929504,-1.0445178584996
248027,248028,248028,1,이용,) 스피커가 스마트폰이나 TV 의 이용 시간을 잠식한다는 조사결과가 나왔습니다,긍정,100,0.061882045110416,1.1647450494061
248028,248029,248029,1,이용,선보인 이후 대부분 업체들은 스피커로 이용 가능한 핵심 서비스로 ' 음악,긍정,100,0.17421755028891,1.9572093797086
248029,248030,248030,1,이용,리모컨 이용 시 정확도가 올라간다는 장점이 있고,긍정,100,0.24423590190793,1.4892249352571
248030,248031,248031,1,교육,카카오미니 ' ㆍ 인공지능 기반의 교육 플랫폼 ' 뤼이드 ' -,중립,100,0,0
248031,248032,248032,1,교육,( 주차지원 불가 ) 교육 / 세미나 시간 : 저녁,긍정,100,0.16413475221882,1.5967044595616
248032,248033,248033,1,교육,) - ' 1 주차 교육 ' 은,중립,100,0,0
248033,248034,248034,1,교육,그것은 교육 때문입니다,중립,100,0,0
248034,248035,248035,1,교육,금융과 교육 뉴스브리핑 등의 신규 서비스가 지속,중립,100,0,0
248035,248036,248036,1,교육,배달 사전 기능 일상 대화 교육 서비스 등 다른 스피커들과 차별화된,중립,100,0,0
248036,248037,248037,1,교육,앞으로는 교육 금융 서비스 등 관련 분야도,중립,100,0,0
248037,248038,248038,1,교육,0SE 는 교육 쪽으로도 활용하기 좋은데요여러 어플이나 교육용,긍정,100,0.17872053872054,1.9659259259259
248038,248039,248039,1,교육,스마트한 우리 집 교육 육아 도우미 NUGU 를 소개해요,중립,100,0,0
248039,248040,248040,1,교육,이뿐만 아니라 부모님 효도선물 아이 교육 선물 사랑스런 여자친구와의 선물등,긍정,80,0.2627904121169,1.3869653484787
248040,248041,248041,1,교육,더불어 휴대성까지 좋아 우리 딸의 교육 도우미 또는 다양하게 활용 하면서,중립,100,0,0
