,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
23255,23256,23256,인공지능,인공지능,카카오미니 전용 프렌즈 피큐어로 얻어지는 정말 귀여운 인공지능 스피커가 될듯 하네요,긍정,100,0.12087541589406,0.94310963822149
23256,23257,23257,인공지능,인공지능,다양한 인공지능 스피커가 최근들어 많이 출시되고 있는데요,중립,100,0,0
23257,23258,23258,인공지능,인공지능,아무래도 음성 명령을 받는 인공지능 스피커이다보니 마이크 성능은 좋아야겠지요,중립,100,0,0
23258,23259,23259,인공지능,인공지능,카카오가 만든 인공지능 스피커 ' 카카오미니 ' 가 오늘 11,중립,100,0,0
23259,23260,23260,인공지능,인공지능,너무 언급하지 않아 살짝 걱정되기도 하지만 카카오의 인공지능 스피커 카카오미니가 상당히 기대되는 것은 사실입니다 :,부정,66.955982641042,-0.0014519741985849,-0.11401786878831
23260,23261,23261,인공지능,인공지능,) 저렴하게 인공지능 스피커를 마련하고 싶은 분들이라면 한 번 정도,중립,100,0,0
23261,23262,23262,인공지능,인공지능,카카오가 만든 인공지능 스마트 스피커 ' 카카오,중립,100,0,0
23262,23263,23263,인공지능,인공지능,카카오가 만든 인공지능 스마트 스피커 ' 카카오 미니 스피커 ',중립,100,0,0
23263,23264,23264,인공지능,인공지능,카카오 미니는 인공지능 카카오 아이 ( I ) 와 대화가,중립,100,0,0
23264,23265,23265,인공지능,인공지능,카카오가 7 일 오전 인공지능 ( AI ) 스피커 ' 카카오미니 ',중립,100,0,0
23265,23266,23266,인공지능,인공지능,메이커스 위드 카카오를 통해 인공지능 ( AI ) 기반의,중립,100,0,0
23267,23268,23268,인공지능,인공지능,카카오 인공지능 ( AI ) 미니 스피커 라이언 피규어,중립,100,0,0
23268,23269,23269,인공지능,인공지능,카카오 인공지능 스피커인 카카오미니가 오늘 11 시 예약판매를 시작합니다,긍정,100,0.08821709620303,1.3283248081841
23270,23271,23271,인공지능,인공지능,카카오 인공지능 스피커 카카오미니 후기 들구 왔찌영,중립,100,0,0
23271,23272,23272,인공지능,인공지능,카카오 인공지능 스피커 카카오 미니 리뷰카카오미니 스피커가 생겼다,중립,100,0,0
23272,23273,23273,인공지능,인공지능,인공지능 스키퍼는 처음이라 신기방기,중립,100,0,0
23273,23274,23274,인공지능,인공지능,가끔 TV CF 에 나오는 인공지능 스피커 보고 굳이 필요있을까,중립,100,0,0
23274,23275,23275,인공지능,인공지능,책상이나 거실에 놓으면인테리어 소품으로도 안성맞춤인 카카오 미니 인공지능 스피커,중립,100,0,0
23275,23276,23276,인공지능,인공지능,카카오 인공지능 스피커 신통방통 ' 카카오 미니 ' 안녕하세요,긍정,100,0.092929292929293,1
23276,23277,23277,인공지능,인공지능,' 안녕하세요 제시쥔장입니다어제 퇴근하고 집에 들어가는데 카카오 인공지능 스피커가 드디어 도착해 있더군요 ㅎ 너무 오래,긍정,100,0.12241872678584,1.3676603783657
23277,23278,23278,인공지능,인공지능,잠시 하시는게 좋을것 같아요 구성품은 정말 간단합니다파워선카카오 인공지능 스피커라이언 액세서리 ^ ^ 끝심플하죠 위에서 소개드리다,긍정,100,0.14865607608891,1.6822129348022
23278,23279,23279,인공지능,인공지능,사용을 해보시면 그 진가를 알수 있습니다 카카오 인공지능 스피커 아래를 보면 파워선 꽂는 위치가 보일꺼예요,긍정,100,0.072091947920836,1.4110469243091
23279,23280,23280,인공지능,인공지능,usb 꽂는곳도 보이는데음악파일로 재생도 가능한것 같아요 카카오 인공지능 스피커를 전원에 꽂았더니 블루투스 연결 및 헤이카카오앱을,긍정,100,0.07449623648594,1.6052372927354
23280,23281,23281,인공지능,인공지능,스피커 스피커의 진화라고 볼수 있죠네이버에서도 선보인 네이버 인공지능 스피커 프렌즈도 관심이 생겨구매할지 말지 고민중에 있습니다앞으로,긍정,54.098360655738,0.075969600510198,0.71367292865595
23281,23282,23282,인공지능,인공지능,생겨구매할지 말지 고민중에 있습니다앞으로 추가될 메뉴 카카오 인공지능 스피커 능력이 어디까지 계속될지 궁금합니다,부정,100,0.10235898953576,1.1050818127334
23282,23283,23283,인공지능,인공지능,인공지능 미니 스피커까지 앞으로 어떤 제품이 더 나올지,중립,100,0,0
23283,23284,23284,인공지능,인공지능,나는 이미 SKT 인공지능 스피커 < 누구 > 를 사용하고 있어서,중립,100,0,0
