,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
323667,323668,323668,7,추가,) 도미노피자 및 BBQ 메뉴 추가 6 ) 신규 기능 도움말,중립,100,0,0
323668,323669,323669,7,추가,기존에 멜론 서비스를 사용하는 분들이라면 추가 비용 발생없이 쓸 수 있어서,중립,100,0,0
323669,323670,323670,7,추가,10 초 이내로 추가 명령어를 말해야 합니다,중립,100,0,0
323670,323671,323671,7,추가,내년에 기능이 추가 될 예정입니다,중립,100,0,0
323673,323674,323674,7,추가,운세 국내야구 11 번가가 새롭게 추가,긍정,100,0.18049804462848,1.1663216011042
323674,323675,323675,7,추가,구글 홈 앱 내에서 추가 설정 ( 서비스 퍼미션 등,중립,100,0,0
323675,323676,323676,7,추가,새로 추가 출시된 ASMR 무드등 기능이 꽤,긍정,100,0.13095238095238,1
323676,323677,323677,7,추가,대부분의 추가 기능들은 핸드폰 어플에서미리 초기 설정해야,중립,100,0,0
323677,323678,323678,7,추가,배달 기능도 추가 된다고는 하는데구매했으니 많이 많이 업데이트,중립,100,0,0
323678,323679,323679,7,추가,금융정보 영어 사전기능까지 다양한 기능이 추가 되었습니다 각 기업들이 4 차산업혁명을,중립,100,0,0
323679,323680,323680,7,추가,추가 > < 원격지에서 ' 아리,중립,100,0,0
323680,323681,323681,7,추가,전원공급이 불안정할때 저주파 신호를 감소시켜주는 추가 부품이 하나더 들어있었다,부정,50.14164305949,-0.045746902829652,-0.17044199502124
323681,323682,323682,7,추가,하나가 아니에요 앞으로 더 추가 될 가능성이 있지만 기본적으로 팅커벨,중립,100,0.031274134213967,0.19496855345912
323682,323683,323683,7,추가,휠 컨트롤러와 함께 추가 단자는 AUX 마이크로 5 핀,중립,100,0,0
323683,323684,323684,7,추가,핸드폰 폰 기본료에서 추가 4400 원 할인 ( 대표번호,중립,100,0,0
323684,323685,323685,7,추가,90 일 이용권을 증정하며쇼핑몰 별 추가 T 멤버십포인트 3000 원 또는,중립,100,0,0
323686,323687,323687,7,추가,일 이용권을 증정하며 쇼핑몰 별 추가 T 멤버십포인트 3000 원 또는,중립,100,0,0
323687,323688,323688,7,추가,기술을 이용해 서비스나 애플리케이션을 자유롭게 추가 공유할 수 있게 함 ○,중립,100,0,0
323689,323690,323690,7,추가,SK 텔레콤은 11 월 추가 업데이트를 통해 T 맵 사용,중립,100,0,0
323690,323691,323691,7,추가,위한 동화 동요 청취의 기능을 추가 했습니다,중립,100,0,0
323691,323692,323692,7,추가,% 의 확률로 한정 아이템도 추가 제공되며 10 만명을 선착순으로 한,중립,100,0,0
323692,323693,323693,7,추가,혹시라도 잡음이 들리는 경우를 방지하기위한 추가 구성품이라고 생각됩니다,중립,100,0,0
323693,323694,323694,7,추가,충전 전용 멀티탭과 청소 제품에 추가 이용할 계획입니다 ) 점점 움직일게,중립,100,0,0
323694,323695,323695,7,추가,실제로 여러 기능들이 매년 추가 되고 있지요 2016 년 초반과,중립,100,0,0
323695,323696,323696,7,추가,수 없을 정도로 많은 기능들이 추가 되었다는 것을 확인할 수 있습니다,긍정,50.746268656716,0.034874411302983,0.20446255425247
323696,323697,323697,7,추가,통해서 새로운 기능 몇 가지가 추가 되었습니다,긍정,100,0.13095238095238,1
323697,323698,323698,7,추가,스마트 스위치 전등도 추가 구입 하고싶지만,중립,100,0,0
323698,323699,323699,7,추가,○ 추가 질문이 있을경우 매번 불러줘야함,부정,100,-0.04193009118541,-0.64819708846585
323700,323701,323701,7,추가,물론 추가 비용이 들어가지는 않는다,중립,100,-0.0046904423572361,0.015151515151515
323701,323702,323702,7,추가,개통하신 모든 분들에게 인공지능 스피커 추가 제공 ( 라인프렌즈 인공지능 스피커,중립,100,0,0
323702,323703,323703,7,추가,이름을 말함 ㅋㅋ 며칠 전부터 추가 기능으로 집의 전등을 켜고 끄도록,중립,100,0,0
323703,323704,323704,7,추가,상태에서 원하는 콘텐츠를 찾을 때까지 추가 검색이 가능합니다,긍정,100,0.12345583394648,1.0284629981025
323704,323705,323705,7,추가,없다면 이해를 하겠지만 소프트웨어 기능들이 추가 될것인데 4 개의 버튼만 있다는,부정,50.110902576352,-0.017595928661502,-0.0060414928542793
323705,323706,323706,7,추가,곡정도 사이에 추천곡정도 전곡듣기 기능이 추가 되면 좋을 듯 합니다,긍정,100,0.10869565217391,1.0869565217391
323706,323707,323707,7,추가,◎ 알람 삭제 끄기 음성명령 추가 필요 ◎ 긴급문자기능을 좀더 활용도가,중립,100,0,0
323707,323708,323708,7,추가,통해 몇몇 기능 컨트롤 기능 추가 필요 초기버젼이라서 인지,중립,100,0,0
323708,323709,323709,7,추가,우선 제품이 오면 테스트해 보고 추가 자세한 사항을 포스팅 하도록 하겠습니다,중립,100,0,0
323709,323710,323710,7,추가,SKT 누구 앱을 실행하고 < 추가 > 를 눌러 초기 세팅을,중립,100,0,0
323710,323711,323711,7,최대,최대 30 개까지 등록하고 등록된 답변을,긍정,100,0.1275563353254,1.1178541403951
323711,323712,323712,7,최대,많이 줄 경우에는 최대 50 만원 까지 주는 경우도,중립,100,0,0
323712,323713,323713,7,최대,( DC ) 2A ( 최대 ) 와이파이 : 듀얼 (,긍정,100,0.095652173913043,0.95833333333333
323713,323714,323714,7,최대,( NUGU mini ) 의 최대 장점이 아닌가 생각됩니다,긍정,66.197183098592,0.086768418092768,0.34217171717172
323714,323715,323715,7,최대,노래가 듣고 싶다면 대한민국 최대 음원 사이트 멜론에서 좋아하는 노래를,긍정,100,0.22320813752612,1.3560769195147
323715,323716,323716,7,최대,정보를 공유할 수 있는 팟빵도 최대 10 개까지 등록하여 들을 수,긍정,100,0.083154568388591,1.2284635792654
323716,323717,323717,7,최대,전용 어댑터 ( 소모 전력 최대 20 와트 ) 만으로 할,긍정,100,0.079710144927536,0.95833333333333
323717,323718,323718,7,최대,수 있는데 sk 누구미니에는 없던 최대 볼륨이나 최소 볼륨을 음성으로 컨트롤할,부정,50.317662007624,-0.012465795074491,-0.0061274509803921
323718,323719,323719,7,최대,제품들이 속속 출시되고 있는 가운데국내 최대 포탈서비스 네이버에서,긍정,100,0.099288278458083,1.3736669698909
323719,323720,323720,7,최대,( 최대 밝기입니다 ) 처음에 와이파이 인식하는데,긍정,100,0.11817168338907,1.1891025641026
323720,323721,323721,7,최대,사용이 가능하고요내장배터리를 탑재해서 전원케이블 연결없이 최대 4 시간 사용이 가능하답니다 AUX,긍정,100,0.19285843192946,1.6308615819209
323721,323722,323722,7,최대,국내 최대 통신 회사 skt 에서 이런걸,긍정,100,0.097063535509814,1.2565807478466
323722,323723,323723,7,최대,그리고 nugu 의 최대 장점을 살리기 시작했죠,긍정,100,0.48719851943719,0.98958333333333
323723,323724,323724,7,최대,/ 연도 / 최신 등 최대,긍정,100,0.12964586255259,0.99865591397849
323724,323725,323725,7,최대,중국어를 잘 알아 듣는다는 것이 최대 장점입니다,긍정,100,0.22807328890371,1.1642341494036
323725,323726,323726,7,최대,잘 사용하면 엄청 편하답니다 요즘 최대 고민이 뭐냐면 ㅋㅋㅋㅋ 누구캔들을 어디다,긍정,69.598655722872,0.099768477319306,0.4402234614099
323726,323727,323727,7,최대,볼륨을 더 낮추고 싶을때도 있지만 최대 낮춘거고 그럴때가 많아요 ㅠㅠ 볼륨,긍정,100,0.13709432222756,0.86783154121864
323727,323728,323728,7,최대,지닌 인공지능 AI 스피커로서 국내에서 최대 콘텐츠와 서비스를 제공하고 있는 인공지능,긍정,100,0.064562776136567,1.3193885535435
323728,323729,323729,7,최대,최대 구독 목록은 10 개까지 등록이,긍정,100,0.10832556609463,1.0217002942413
323729,323730,323730,7,최대,스피커로 최대 장점은 충전용 스피커입니다,중립,100,0,0
323730,323731,323731,7,최대,밝기 3 단계인데 이게 최대 밝기진짜 말그대로 ' 무드 ',중립,100,0,0
323731,323732,323732,7,최대,독서등을 켜면 이렇게 최대 밝기로 밝혀줘서책도 편하게 볼 수,긍정,100,0.24145402830341,1.2207089834732
323732,323733,323733,7,최대,최대 출력이 아파트에서 쓰기엔 과분하게 높을,긍정,100,0.15220949876574,1.3933294563625
323733,323734,323734,7,최대,꽂아야 한다는 점은 누구 캔들의 최대 약점이라고 생각한다,부정,51.063829787234,-0.038819875776398,0.013257575757576
323734,323735,323735,7,최대,다양한이벤트로 최대,긍정,100,0.3114670734808,1.4144736842105
323735,323736,323736,7,최대,SK NUGU 최대 장점 SK NUGU 는 몸을,긍정,100,0.25243141821946,1.2616666666667
323736,323737,323737,7,최대,최대 15 % 할인 + 도서,긍정,100,0.31665299425759,1.4300314465409
323737,323738,323738,7,최대,지금 구매하면 최대 26 만원 SAVE 된다는거,긍정,100,0.13731884057971,1.1666666666667
323738,323739,323739,7,최대,요즘 저의 최대 관심사 중 하나는 바로 인공지능,중립,100,0,0
323739,323740,323740,7,최대,대한민국 IT 역사와 함께하는 국내 최대 마켓플레이스 입니다,긍정,100,0.17415511249414,1.2017208852638
323740,323741,323741,7,최대,올렸었죠 ㅋㅋ 제일 웃긴건 볼륨 최대 상태에서사람이 부르는 ' 아리아 ',긍정,100,0.24780682318006,1.068152904951
323741,323742,323742,7,최대,대화를 할 수 있는 홀로박스를세계 최대 이동통신 전시회 ' 모바일 월드,긍정,100,0.093347364779149,1.4135461115596
323742,323743,323743,7,최대,시스템으로 편한 등록은 물론 월 최대 50 만원처럼 한도 설정을 통해,긍정,100,0.21705080262315,1.024365640745
323743,323744,323744,7,최대,볼륨을 최대로 하는 상태는 거의없어서 최대 볼륨으로 사용하진 않아서 나중에 시도해봐야할듯,부정,74.227233304423,-0.097115403222185,-0.45733247664907
323744,323745,323745,7,최대,최대 밝기로 하여도 누구 기준 한,긍정,100,0.14130434782609,1.0452898550725
323745,323746,323746,7,최대,최대 밝기로 밝혀놓으면 거실 한편에 두었음에도,중립,100,0,0
323746,323747,323747,7,최대,방향에서의 음성을 감지할 수 있으며 최대 16m 까지 발생한 음성을 감지할,긍정,100,0.056916996047431,1.0492424242424
323747,323748,323748,7,최대,누구 미니의 최대 강점,긍정,100,0.1195652173913,0.95833333333333
323748,323749,323749,7,최대,세계 최대 검색 포털인 구글 ( Google,긍정,100,0.10869565217391,1.1322463768116
323749,323750,323750,7,최대,( 최대,NA,NA,NA,NA
323750,323751,323751,7,최대,일 경기 일산 킨텍스에서 아시아 최대 통합보안 전시회인 ' 세계 보안,긍정,100,0.096457911703317,1.5411094925046
323752,323753,323753,7,최대,스피커 기능이 가능하며 내장배터리를 탑재해 최대 9 시간까지 작동 가능하다,긍정,100,0.2496628216504,1.5291666666667
323753,323754,323754,7,최대,볼륨 50 % 나 볼륨 최대 같은 말도 좀 알아듣지,긍정,100,0.15057777843819,1.0923473456368
323754,323755,323755,7,최대,스피커 최대 15W 구매 당시 누구 (,긍정,100,0.079710144927536,0.95833333333333
323755,323756,323756,7,최대,최대 10 단계로 조절이 가능한 밝기는,긍정,100,0.28748890860692,0.97916666666667
323756,323757,323757,7,최대,보통 볼륨에서 약 15 시간 최대 음량에서 약 5 시간 사용,긍정,100,0.09965778561486,1.3769925343019
323757,323758,323758,7,최대,유닛의 선명한 소리를즐길 수 있으며 최대 6W 급의 파워풀한 베이스 우퍼가,긍정,100,0.13597430106947,1.0798067694837
323758,323759,323759,7,최대,크기는 작으면서도 자체 배터리를 탑재하며 최대 5 시간까지 음악을 재생하는 것도,긍정,100,0.066229554121296,1.1423680049811
323759,323760,323760,7,최대,최대 8 개 까지 조건 검색어를,긍정,100,0.083336573144128,0.98009190263289
323760,323761,323761,7,최대,텔레콤이 선보일 5G 는 국내 최대 70MHz 의 대역폭과 최고 500Mbps,긍정,100,0.18287482451578,1.3463760880696
323761,323762,323762,7,최대,이 제품은 이지세이버에서 제조되었고 최대 3500W 이하에 사용할 수 있습니다,부정,51.063829787234,0.010635711077863,0.048532642812304
323762,323763,323763,7,최대,16 개의 최대 채널을 보유하고 있어 평소에도 라디오듣는,긍정,100,0.11248083528523,1.2674383107647
323763,323764,323764,7,최대,재정렬 검색 기능 고도화를 통해 최대 8 가지의 조건 검색어를 조합해,긍정,100,0.044400527009223,1.0128787878788
323764,323765,323765,7,최대,배터리를 내장하고 있어 실외에서 최대 5 시간까지 사용이 가능하다,긍정,100,0.23416277975555,1.0800141242938
323765,323766,323766,7,최대,네이버도 국내 최대 포털로서 방대한 한국어 데이터를 보유했지만,중립,100,0,0
323766,323767,323767,7,최대,이상의 누구나 ( 팀 당 최대 2 인까지 ) ● 응모,긍정,100,0.17022774327122,1.0668775100402
