,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
13218,13219,13219,택시,택시,위치 기반의 버스 위치 확인 카카오 택시 부르기 주문하기 등의 기능이 추가될 예정이라고 하니,중립,100,0,0
13219,13220,13220,택시,택시,카카오택시랑 연동해서 택시 호출부터음식주문 등 정말 기능이 다양해요,중립,100,0,0
13220,13221,13221,택시,택시,^ ㅠ 카카오 미니로는 멜론 카카오톡 보내기 택시 부르는 기능 음식 주문이 제일 대표적이고 알람,긍정,100,0.081842452730824,1.4759337110538
13221,13222,13222,택시,택시,* 향후 위치 기반의 카카오 택시 부르기 집 앞 버스 위치 확인 카카오톡,중립,100,0,0
13222,13223,13223,택시,택시,서비스를 음성으로 이용 가능하고 카카오에서 나온 카카오 택시 카카오 페이 등 택시를 호출하거나 금융 서비스까지,긍정,100,0.1132364411927,1.7393629444211
13223,13224,13224,택시,택시,앞으로는 카카오 미니에서 카카오 택시 카카오톡 주문하기 등의 카카오 서비스를 지원할 예정이라고,긍정,100,0.11119828402576,1.8933388863648
13224,13225,13225,택시,택시,곧 대중교통 알림서비스나 택시 / 음식배달 등도 펌웨어 업데이트를 통해서 연동시킨다고,중립,100,0,0
13225,13226,13226,택시,택시,카카오톡 기능카카오 택시 기능배달 기능을사용하려면 헤이카카오앱과연동을 해야된다앱을 통해서 카카오계정으로연결하는 중,중립,100,0,0
13227,13228,13228,택시,택시,위 인공지능 스피커에는 카톡이나 멜론 그리고 택시 및 네비 등 다양한 자사 서비스가 이용될,중립,100,0,0
13228,13229,13229,택시,택시,^ ^ 택시 호출 음식주문부터 금융키즈 스마트홈 영역까지,중립,100,0,0
13229,13230,13230,택시,택시,- 택시 : 외출 준비하면서 음성으로 택시를 불러요,중립,100,0,0
13230,13231,13231,택시,택시,게임은 구구단 외우기와 스무 고개만 되는 듯하며 택시 부르기와 음식 주문 서비스도 제공될 예정이라고 한다,중립,100,0,0
13231,13232,13232,택시,택시,카카오 미니는 향후 택시 호출 길 안내 음식 주문 장보기 등,중립,100,0,0
13232,13233,13233,택시,택시,택시 호출 및 배달음식 주문,중립,100,0,0
13233,13234,13234,택시,택시,현재는 사용 할 수 없지만 곧 택시 호출 길안내 음식 주문 장보기 번역 등,부정,100,-0.0075884802682697,-0.45385386339701
13234,13235,13235,택시,택시,카카오톡 ) 음악 ( 카카오 M ) 택시 ( 카카오 T ) 등 서비스를 접목해,중립,100,0,0
13235,13236,13236,택시,택시,불러서카톡 확인 카톡 보내기도 되고 ㅋㅋㅋ 앞으로는 택시 호출 음식 주문 금융 키즈 번역 IoT,중립,100,0,0
13236,13237,13237,택시,택시,헤이카카오 라면 칼 ■ 응답하라 카카오 T 택시,중립,100,0,0
13237,13238,13238,택시,택시,택시를 불러보세요,중립,100,0,0
13238,13239,13239,택시,택시,"강남역 가는 택시 불러줘 "" ' 헤이카카오 택시 언제 와",중립,100,0,0
13239,13240,13240,택시,택시,앱 ( 최신버전 ) > 카카오 T 택시 설정 > 사용 ON2 ) 카카오 T,중립,100,0,0
13240,13241,13241,택시,택시,이용할 수 있다고 하고 자동업데이트 기능이 있어서 택시 호출 음식 주문 장보기 기능까지 이용가능하다고 합니다,중립,100,0,0
13241,13242,13242,택시,택시,추가예정인 서비스에는 카카오 택시 카카오 주문하기 등도 포함된 것으로 알려졌어요,중립,100,0,0
13242,13243,13243,택시,택시,앞으로는 카카오 택시 부르기나 카톡 주문하기,중립,100,0,0
13243,13244,13244,택시,택시,그 외 다양한 기능들이 많으며 향후 카카오는 택시 호출 음식 주문 장보기 금융 등으로 서비스,긍정,100,0.092559713141745,1.8037803125108
13244,13245,13245,택시,택시,이를 통해 택시 호출 음식 주문 장보기부터 금융 사물인터넷 (,중립,100,0,0
13245,13246,13246,택시,택시,카카오톡의 플랫폼 서비스인 카카오 드라이버카카오 택시 등도 조만간 서비스 업데이트로 만날 수 있지,중립,100,0,0
13246,13247,13247,택시,택시,전 날 과음으로 인해 택시 타고 출근하는데 편하게 불러보고 싶어진다,긍정,100,0.11172058373836,1.3026056440549
13247,13248,13248,택시,택시,몇 개 온 것까지만 ) 카톡 보내기 택시 호출 ( 추후 지원 ) 음식 배달,긍정,100,0.05959085909497,1.1628515031695
13249,13250,13250,택시,택시,카카오미니는 자동으로 업데이트되며 이를 통해 택시 호출 음식 주문 장보기부터 금융 IoT 까지,중립,100,0,0
13250,13251,13251,택시,택시,탑재하고 있으며 향후 업데이트를 통해 카카오택시 ( 택시 호출 ) 카카오맵 ( 지도 ) 카카오뱅크,중립,100,0,0
13252,13253,13253,팟캐스트,팟캐스트,서비스 설정에서는 네이버 캘린더와 연동 지식인 연동 팟캐스트 ( 팥빵 ) 연동이 가능합니다,긍정,100,0.11280671039222,1.2816901408451
13253,13254,13254,팟캐스트,팟캐스트,^ ^ 그리고 다양한 듣기 콘텐츠로 라디오 팟캐스트 키즈 콘텐츠 종교 콘텐츠 재생도 가능하고 인공지능,긍정,100,0.11808582238563,1.5759320175439
13254,13255,13255,팟캐스트,팟캐스트,팟캐스트 팟캐스트를,중립,100,0,0
13255,13256,13256,팟캐스트,팟캐스트,노래기능이 일단 젤 좋구날씨 알람 뉴스 라디오 팟캐스트 환율 주식 운세 등등 기능이 있다취침예약이 되니,긍정,100,0.07464040166989,1.2688868283881
13256,13257,13257,팟캐스트,팟캐스트,이 외에도 라디오 및 팟캐스트 등도 콘텐츠 서비스를 제공받을 수 있답니다 ▲,중립,100,0,0
13257,13258,13258,팟캐스트,팟캐스트,라디오 / 팟캐스트 : 라디오 틀어줘 인기 팟캐스트 틀어줘 다른,긍정,100,0.11858785377358,1.15625
13258,13259,13259,팟캐스트,팟캐스트,라디오 / 팟캐스트 : 라디오 틀어줘 인기 팟캐스트 틀어줘 다른 채널 등이 가능하다,긍정,100,0.18267577946356,1.1288985352205
13259,13260,13260,팟캐스트,팟캐스트,팟캐스트 골라서 들을 수 있구요,중립,100,0,0
13260,13261,13261,팟캐스트,팟캐스트,음악 / 라디오 / 팟캐스트 / 카카오톡 발송 / 타이머 / 알람날씨,중립,100,0,0
13261,13262,13262,팟캐스트,팟캐스트,# 팟캐스트,NA,NA,NA,NA
13262,13263,13263,팟캐스트,팟캐스트,또 ' 팟캐스트 틀어줘 ' ' 인기 있는 팟캐스트 듣고,긍정,100,0.15749920051167,1.1525423728814
13263,13264,13264,팟캐스트,팟캐스트,' 팟캐스트 틀어줘 ' ' 인기 있는 팟캐스트 듣고 싶어 ' ' 라디오 들려줘 ',긍정,100,0.16394771769145,1.5191289113429
13264,13265,13265,팟캐스트,팟캐스트,채널 틀어줘 ' 등 다양한 명령어를 통해 팟캐스트 및 라디오를 골라 들을 수 있으며 알람,중립,100,0,0
13265,13266,13266,팟캐스트,팟캐스트,음악추천 라디오 팟캐스트 카카오톡을 음성으로 보낼 수 있는 다양한 기능이,중립,100,0,0
13266,13267,13267,팟캐스트,팟캐스트,쉬운 음악 검색 및 감상 라디오 및 팟캐스트 / 키즈 콘턴체 등의 듣기 콘텐츠 재생,긍정,100,0.10243196438984,1.6543864845086
13267,13268,13268,팟캐스트,팟캐스트,주식 환율 운세 로또 즐거운 대화 음악 팟캐스트 카카오톡 뉴스 기기 컨트롤 관련이 있습니다,긍정,100,0.10878334417697,1.5229668184776
13268,13269,13269,팟캐스트,팟캐스트,) - 팟캐스트 ( 팟캐스트 여행을 들려달라고 하니 여러가지 팟캐스트,중립,100,0,0
13269,13270,13270,팟캐스트,팟캐스트,) - 팟캐스트 ( 팟캐스트 여행을 들려달라고 하니 여러가지 팟캐스트 중에서 여행을,중립,100,0,0
13270,13271,13271,팟캐스트,팟캐스트,팟캐스트 ( 팟캐스트 여행을 들려달라고 하니 여러가지 팟캐스트 중에서 여행을 주제로 하는 팟캐스트를 들려주었다,중립,100,0,0
