,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
46538,46539,46539,내장,내장,2850mAh 의 내장 배터리가 장착되어 있어 약 4 시간의 사용시간을,중립,100,0,0
46539,46540,46540,내장,내장,배터리는 2850mAH 내장 배터리로써 한번 완충하면 5 시간 가량 간다고,중립,100,0,0
46540,46541,46541,내장,내장,사운드 출력은 10W 이며 2 개의 내장 마이크를 품고 있다,중립,100,0,0
46541,46542,46542,내장,내장,갖춘 누구 미니는 스피커 성능에서 아쉬움을 갖으나 내장 배터리에 의해 어디서나 나의 아니 우리 가족의,부정,50.847457627119,-0.001399818401937,0.1797619047619
46542,46543,46543,내장,내장,SKT 누구 미니의 장점은 미니멈 한 크기와 내장 배터리를 통해 언제 어디에서나 음성인식을 통한 다양한,긍정,100,0.099789797073328,1.5206564799095
46543,46544,46544,내장,내장,전원이 연결되어 있어야 사용에 문제가 없기 때문에 내장 배터리가 아닌,부정,100,-0.1851368970013,-1.0530907278166
46544,46545,46545,내장,내장,내장 배터리 사용량미니 > 프렌즈플러스 > 프렌즈배터리용량은 미니가,중립,100,0,0
46546,46547,46547,내장,내장,AUX 와 USB 를 없애더라도 블루투스 기능과 내장 충전이 되어야 하지 않나 싶습니다,부정,100,-0.10874316939891,-0.95833333333333
46547,46548,46548,자장가,자장가,' ' 자장가 불러줘,중립,100,0,0
46548,46549,46549,자장가,자장가,"크리스마스 "" "" 장기자랑 해봐 "" "" 자장가 불러줘 "" 처럼 말하면 미니언의 노래를 들을",긍정,100,0.10492163074963,1.529137938246
46549,46550,46550,자장가,자장가,오자마자 포장 박박 풀고 테스트 ㅋㅋ 지금 자장가 틀어줘 해놓고 률이 재우고 있는데 뭔가 평화롭고,긍정,100,0.13004664793842,1.6589204309988
46550,46551,46551,자장가,자장가,누웠는데요 아이를 꼭 안은 상탱테서 ' 헤이카카오 자장가 틀어조,긍정,100,0.13970490110256,1.196656211332
46551,46552,46552,자장가,자장가,아이들이 있는집에는 더 좋아요 ^ ^ * 자장가 노래 뿐 아니라 우리 큰아이는 초등 2,중립,100,0.10972849476648,0.56113383985973
46552,46553,46553,자장가,자장가,집에 자녀가 있다면아이 위주의 음성명령도 가능해요애니메이션 주제곡부터 자장가 동화 들려 주기 등등활용성 완전 굿굿,긍정,100,0.068683274381819,1.1397487166397
46553,46554,46554,자장가,자장가,신나는 자장가 발라드 피아노 등 다양한 키워드를 들려주면 그에,중립,100,0,0
46554,46555,46555,자장가,자장가,^ ^ 오늘도 카카오 미니가 들려주는 자장가 들으며 굿밤 될께용,중립,100,0,0
46555,46556,46556,자장가,자장가,자게 되는 경우가 많았는데 자장가 듣는걸 습관으로해서 그나마 일찍 잠,긍정,100,0.086741301644867,1.1960563301884
46557,46558,46558,자장가,자장가,만화 주제가나 자장가 태교클래식음악태교동화 릴렉싱 & 힐링 음악까지 다양하게 즐길,긍정,100,0.15659516157208,2.0835865628026
46558,46559,46559,자장가,자장가,") 자기전엔 늘 "" 헤이카카오 자장가 노래 틀어줘 "" 한 다음슬슬 잠이오면",중립,100,0,0
46559,46560,46560,자장가,자장가,서진이 말은 인식 못하네요 항상 탭으로 서진이 자장가 들려줬는데클로바로 자장가 틀어주기가 편해졌어요,긍정,100,0.13147643316723,1.782872854107
46560,46561,46561,자장가,자장가,인식 못하네요 항상 탭으로 서진이 자장가 들려줬는데클로바로 자장가 틀어주기가 편해졌어요,긍정,100,0.14660930937308,1.6863816260368
46561,46562,46562,자장가,자장가,솔직히 알아들어봤자 속터지겠지 했는데진짜 찰떡같이 알아들음 ♡ 자장가 핑크퐁상어가족 콩순이노래 등 동요도 많이 틀고 ㅋㅋ,긍정,100,0.10337836591039,1.5268357040935
46564,46565,46565,자장가,자장가,( 노래부름 ) ' 잘자 ' ( 자장가 부름 ) 미니언하고 노는거는 반응이 몇가지가 고정되어있기는,중립,100,0,0
46565,46566,46566,자장가,자장가,인기 동화 읽어줘 자장가 들려줘 일본어로 반갑습니다가 뭐야,긍정,100,0.28585224837264,1.3901087025825
46566,46567,46567,자장가,자장가,저같은 경우는 동요를 틀어줘 자장가 틀어줘 핑크퐁 틀어줘 아이들을 위한 곡 위주로,중립,100,0,0
46567,46568,46568,자장가,자장가,노래 들려줘 자장가 들려줘 동화들려줘 뉴스 틀어줘 라디오 틀어줘 (,중립,100,0,0
46568,46569,46569,자장가,자장가,아이가 잠들기 전까지 자장가 불러주시는 부모님들 계시죠,중립,100,0,0
46569,46570,46570,자장가,자장가,' 아리야 자장가 들려줘 ' 라고 말을 해보세요,중립,100,0,0
46570,46571,46571,자장가,자장가,오늘의 주요 뉴스 알려줘 ' 와 ' 자장가 들려줘 ' 그때부터 인공지능 스피커 탐색에 나섰다,중립,100,0,0
46571,46572,46572,자장가,자장가,자장가 틀어줘,중립,100,0,0
46572,46573,46573,자장가,자장가,빵이 덕에동요 틀어줘 영어동요 틀어줘 클래식 틀어줘 자장가 틀어줘를 제일 많이 사용하고 있기는 하지만 -,중립,100,0,0
46573,46574,46574,자장가,자장가,* 영어 동요 틀어줘 * 자장가 틀어줘 * 크리스마스까지 며칠 남았어 * 영어로,중립,100,0,0
46575,46576,46576,자장가,자장가,이번에는 자장가를 들려달라고 했다,중립,100,0,0
46576,46577,46577,자장가,자장가,' 헤이 클로바 아기 자장가 틀어줘 ' 클로바를 만난지 하루만에 클로바의 자장가를,긍정,100,0.18356510713938,2.6115716180371
46577,46578,46578,자장가,자장가,자장가 좀 틀어줘,중립,100,0,0
46578,46579,46579,자장가,자장가,드네요 ' 헤이 클로바 몇 분 뒤에 자장가 꺼줘 ' 하면 정해진 시간에 자장가를 꺼주기,중립,100,0,0
46579,46580,46580,자장가,자장가,비오는 날 어울리는 노래 틀어줘 ' ' 자장가 틀어줘 ' ' 우리 아이 칭찬해줘 ',중립,100,0,0
