,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
33090,33091,33091,장보기,장보기,앞으로도 택시 호출 길 안내 음식주문 장보기 등다양한 기능이 업데이트 된다고 하니 기대가 되네요,긍정,100,0.1271883700152,2.0248679494435
33091,33092,33092,장보기,장보기,카카오톡 내 장보기 서비스에 AI 기반을 개인별 상품 추천 시스템,중립,100,0,0
33092,33093,33093,장보기,장보기,카카오미니에 택시호출 길 안내음식주문 장보기 번역 어학 금융사물인터넷 등 다양한 기능을추가계획을 하고,중립,100,0,0
33093,33094,33094,장보기,장보기,요렇게 귀여운 디자인이네요 - 스펙은 택시호출 음식주문 장보기 등등 아마도 카카오미니를 구매하면 저 피규어를 준다는거,긍정,100,0.065660527829497,1.2832643144747
33094,33095,33095,장보기,장보기,알려주기도 하고그 외에도 알람이나 타이머 기능 네이버페이로 장보기 단순 메모 기능 일정 브리핑 일정 기록,긍정,100,0.056818181818182,1.1666666666667
33095,33096,33096,장보기,장보기,또 장보기 음식 주문 택시 호출 등 기능을 점차,중립,100,0,0
33096,33097,33097,장보기,장보기,자동으로 업데이트 되며 택시 호출 음식 주문 장보기 금융 등 이용할 수 있는 서비스 영역이,중립,100,0,0
33097,33098,33098,장보기,장보기,그뿐만 아니라 카카오에는 멜론 지도 대중교통 택시 장보기 검색 등 정말 많은 서비스 및 플랫폼을,중립,100,0.026837145142006,0.36659801490142
33098,33099,33099,장보기,장보기,따르면 ' 자동 업데이트 기능을 통해 향후 장보기 · 택시 호출 · 음식주문 등을 연동할,중립,100,0,0
33099,33100,33100,장보기,장보기,업데이트 되며 향후 택시 호출이나 음식 주문 장보기 금융 등등 이용할 수 있도록서비스할 예정이라고 합니다기술이,중립,100,0,0
33100,33101,33101,장보기,장보기,향후 택시 호출 길 안내 음식 주문 장보기 등 다양한 새로운 기능을 추가할 예정이다,긍정,100,0.13048211927669,1.9100830032069
33101,33102,33102,장보기,장보기,없지만 곧 택시 호출 길안내 음식 주문 장보기 번역 등 다양한 기능을 단계적으로 추가할 계획이라고하니,부정,100,0.031560688519455,0.14976739640177
33102,33103,33103,장보기,장보기,요구하는 뉴스 일정 알람 메모 환율 금융 장보기 IOT 시스템까지 연동되어 이용할 수 있게 됩니다,중립,100,0,0
33103,33104,33104,장보기,장보기,자동업데이트 기능이 있어서 택시 호출 음식 주문 장보기 기능까지 이용가능하다고 합니다 그리고 이 카카오미니를 켤수,긍정,100,0.09511402673141,1.4675267275018
33104,33105,33105,장보기,장보기,또 장보기 은행 업무 ( 카카오뱅크 ) 주변 스마트기기와,중립,100,0,0
33105,33106,33106,장보기,장보기,차후에는 카카오택시 호출 장보기 iot ( 사물인터넷 ) 의 기능도 업데이트를,중립,100,0,0
33106,33107,33107,장보기,장보기,많으며 향후 카카오는 택시 호출 음식 주문 장보기 금융 등으로 서비스 영역을 늘려갈 예정이다,긍정,100,0.083072905894548,1.6614782038028
33107,33108,33108,장보기,장보기,더군다나 앞으로는사물인터넷은 물론 금융 장보기 택시호출 음식주문 등다양한 분야에서 더 좋은 더,긍정,100,0.16186997681438,1.4693784191662
33108,33109,33109,장보기,장보기,카카오뱅크 ( 금융 ) 이외에도 음식 주문 장보기 번역 어학 사물인터넷 등 귀여운 카카오 캐릭터와,중립,100,0,0
33109,33110,33110,포트,포트,USB 포트 파워포트 AUX OUT 포트 딱 3 개면,중립,100,0,0
33110,33111,33111,포트,포트,USB 포트 파워포트 AUX OUT 포트 딱 3 개면 됩니다,중립,100,0,0
33111,33112,33112,포트,포트,위에 포트 3 개는 왼쪽부터유선연결용 잭포트 본체전원포트외부기기 충전포트가 제공됩니다,중립,100,0,0
