,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
367529,367530,367530,2,스피커,_ + 넘나 신기한 인공지능 스피커,중립,100,0,0
367531,367532,367532,2,스피커,인공지능 스피커 NUGU 는 하얀색에 사이즈도 작고,중립,100,0,0
367533,367534,367534,2,스피커,각 가정에 필수적인 잇템 인공지능 스피커 NUGU,중립,100,0,0
367535,367536,367536,2,스피커,조명 기능까지 대신해주는 똑똑이 인공지능 스피커 한달간 사용한 솔직후기를 알려드리려고 하는데,중립,100,0,0
367536,367537,367537,2,스피커,여기서 AI 스피커 SKT NUGU 캔들의 기능중에서 가장,중립,100,0,0
367537,367538,367538,2,스피커,잘 알아듣고 원하는걸 해주는 인공지능 스피커 보라색 핑크색 노란색 파란색 등등,긍정,100,0.038408680275247,0.99931284357821
367538,367539,367539,2,스피커,수 있는 기능이 빵빵한 똑똑이 스피커 내가 가장 자주 쓰는 취침등,중립,100,0,0
367539,367540,367540,2,스피커,삶의 질을 확실히 높여준 인공지능 스피커 SKT NUGU 캔들,긍정,100,0.11795054260808,1
367540,367541,367541,2,스피커,니즈를 제대로 충족 시켜주는 AI 스피커 SKT NUGU 캔들 내가 나를,중립,100,0,0
367541,367542,367542,2,스피커,인공지능 스피커 누구 캔들 기억하세요,중립,100,0,0
367542,367543,367543,2,스피커,방탄소년단이 선택한 인공지능 스피커,중립,100,0,0
367543,367544,367544,2,스피커,인공지능 플랫폼을 탑재한 스마트폰과 스피커 등이 대거 출시되며 2018 년에는,중립,100,0,0
367544,367545,367545,2,스피커,년에는 대다수의 플래그십 스마트폰은 물론 스피커 키즈폰 앱에도,긍정,100,0.07235142118863,1
367545,367546,367546,2,스피커,( NUGU ) 는 유선 스피커 형태의 누구 이동형 블루투스 스피커,중립,100,0,0
367546,367547,367547,2,스피커,스피커 형태의 누구 이동형 블루투스 스피커 누구 미니 ( NUGU mini,중립,100,0,0
367547,367548,367548,2,스피커,첫 시작을 알린 음성인식 인공지능 스피커 누구는 후속작인 누구 미니를 포함,긍정,100,0.063566781477229,1.2089552238806
367548,367549,367549,2,스피커,스케쥴관리 날씨 뉴스 등등 인공지능 스피커 그 이상의 역할을 톡톡히 해주고,긍정,100,0.052924470165849,1.1501064655697
