,Unnamed: 0,X,category,key,sentences,senti,score1,score2,score3
16652,16653,16653,연결해,연결해,일반 스피커와 연결도 가능해요 또 USB 케이블 연결해 스마트폰 배터리를 충전할 수 도 있답니다 스마트스피커,긍정,100,0.069595295745417,1.0847457627119
16653,16654,16654,연결해,연결해,그런 후 스피커 업데이트를 위해 전원을 연결해 줍니다,긍정,100,0.10141429947039,1.0113143957631
16654,16655,16655,연결해,연결해,USB 저장 장치 ) 을 보다 간편하게 연결해 시청이 가능합니다,긍정,100,0.15573129251701,1.2866666666667
16655,16656,16656,연결해,연결해,요이치 쇼크 미니 블루투스스피커에 연결해 주면 됩니다,중립,100,0,0
16656,16657,16657,연결해,연결해,등 다양한 전자기기가 있어 소니 블루투스 스피커를 연결해 사용하고 있다,중립,100,0,0
16657,16658,16658,연결해,연결해,소니 블루투스 스피커를 연결해 야외에서 음악도 듣고 영화를 볼 때에도 유용하게,중립,100,0,0
16658,16659,16659,연결해,연결해,볼 때와 소니 블루투스 스피커 SRS-XB31 로 연결해 영화를 봤을 때 차이를 촬영해보았다,중립,100,0,0
16659,16660,16660,연결해,연결해,일반 블루투스 스피커를 단 한번이라도 연결해 보신 경험이 있다면 이또한 어려운거 없습니다,부정,100,-0.096563944668124,-0.79418184110777
16660,16661,16661,연결해,연결해,카카오 미니 인공지능 스피커는 어댑터를 연결해 사용하는 방식이며 하단에 USB 단자 AUX 단자,중립,100,0,0
16661,16662,16662,연결해,연결해,라는 전용앱을 하나설치해주어야 하고 기본 카카오계정으로 바로 연결해 사용할 수 있기 때문에 카카오톡 유저라면 번거로운,중립,100,0,0
16662,16663,16663,연결해,연결해,연결해주고 ' 헤이 카카오 ' 앱을 설치해 연결해 주는 과정을 거치면 바로 사용할 수 있습니다,중립,100,0,0
16663,16664,16664,연결해,연결해,사용자이기 때문에 헤이 카카오 앱에서 로그인 계정을 연결해 주었습니다,중립,100,0,0
16664,16665,16665,연결해,연결해,시간이하로 지속 사용하며 차량에서는 전원용 USB 케이블을 연결해 두어 불편이 없었습니다,부정,100,-0.066939341481601,-0.86270752958516
16665,16666,16666,연결해,연결해,출력이 부족해서 아쉽다면 이렇게 오디오 케이블을 유선으로 연결해 소니 SRS-XB2 처럼,부정,100,-0.07516339869281,-0.97916666666667
16666,16667,16667,연결해,연결해,5 핀 USB 포트를 사용하기 때문에 보조배터리를 연결해 사용할 수도 있고요,중립,100,0,0
16667,16668,16668,연결해,연결해,스마트기기 음향기기에 무선으로 연결 또는 AUX 로 연결해 음악 듣기가 가능,긍정,100,0.080353608655495,1.2264150943396
16668,16669,16669,연결해,연결해,모바일 핫스팟 연결해 사용할 수 있는데요,중립,100,0,0
16669,16670,16670,연결해,연결해,실내에서 연결된 AP 정보에 따라서 핸드폰 핫스팟에 연결해 인공지능스피커로 할 수 있는 모든 것을 할,중립,100,0,0
16670,16671,16671,연결해,연결해,네이버 계정으로 연결해 둔 뒤 와이파이 연결을 해줍니다,중립,100,0,0
16671,16672,16672,연결해,연결해,재밌는 반응이 나옵니다 자 이제 카카오 미니를 연결해 보죠,긍정,100,0.14930736683475,1.3437663015128
16672,16673,16673,연결해,연결해,카카오미니 ' 라는 앱을 설치하고 카카오계정으로 바로 연결해 사용할 수 있어크게 번거롭지도 않답니다,부정,100,-0.046401778271742,-0.89830508474576
16673,16674,16674,연결해,연결해,AUX 단자에 스피커를 연결해 사용할 수 있고 USB 단자에 휴대용 충전기를,중립,100,0,0
16674,16675,16675,연결해,연결해,외부에서 활용하려면 인터넷에 연결해주어야 하기도 하지만 한번 연결해 놓으면 스마트폰을 켜지 않더라도 캠핑요리 레시피부터 날씨,부정,100,-0.014836125768104,-0.50278772796657
16675,16676,16676,연결해,연결해,손쉽게 블루투스 연결을 하여 카오디오 스마트폰 등과 연결해 음악을 재생할 수 있다,중립,100,0,0
16676,16677,16677,연결해,연결해,어댑터를 연결해 사용합니다,중립,100,0,0
16677,16678,16678,연결해,연결해,잔소리를 들어야 하지만 굳이 멜론이 아니어도휴대폰과 블루투스로 연결해 블루투스 스피커 기능을 즐길 수 있으니 조금,부정,50.420168067227,-0.0039995137433822,-0.046444746376812
16678,16679,16679,연결해,연결해,전원을 연결해 줍니다,중립,100,0,0
16679,16680,16680,연결해,연결해,을 채용하여 언제 어디서나 스마트기기 등과 무선으로 연결해 저장된 음악을 스트리밍 할 수 있습니다,중립,100,0,0
16680,16681,16681,연결해,연결해,연결된 블루투스 사운드바는 다음번 부터 ' 스피커 연결해 줘 ' 혹은 ' 블루투스 연결해 줘,중립,100,0,0
16681,16682,16682,연결해,연결해,스피커 연결해 줘 ' 혹은 ' 블루투스 연결해 줘 ' 라고 클로바에게 말하면 아래 영상에서,중립,100,0,0
16682,16683,16683,연결해,연결해,단자 ) USB 단자가 있으며 전원 어댑터와 연결해 사용하는 방식이다,중립,100,0,0
16683,16684,16684,연결해,연결해,아래쪽과 뒷면의 연결너트를 이용해 삼각대나 텐트 등에 연결해 편리하게 사용 할 수 있어 국내든 해외든,긍정,100,0.07627431411261,1.1334141680683
16684,16685,16685,연결해,연결해,계속 전원 연결해 쓰니 그문젠 제 단점이 아니라능,부정,100,-0.18707838302458,-0.85979587542088
16685,16686,16686,연결해,연결해,핸드폰의 앱으로 알람설정 볼륨기기위치 호출명등을 바꿀수 있고와이파이도 연결해 놔야해요,부정,100,-0.020719858972398,-0.68669456696695
16686,16687,16687,연결해,연결해,앱을 다운로드하면 알아서 척척척 요렇게 샐리를 찾아 연결해 준답니다,긍정,100,0.12559989030577,1.5135746606335
16687,16688,16688,연결해,연결해,이제 스마트폰과 누구 미니 블루투수 한번 연결해 볼까요,중립,100,0,0
16688,16689,16689,연결해,연결해,usb 를 연결해 놓지 않고 켜놓으면그리 오래가지 않는듯 했다,부정,100,-0.098846709637871,-1.5786310308049
16689,16690,16690,연결해,연결해,외부기기와 연결해 소리를 출력할 수 있는 라인아웃 단자도 탑재했다,부정,100,-0.033823529411765,-0.71323529411765
16690,16691,16691,연결해,연결해,전원을 연결하면서 USB 연결해 핸드폰도,중립,100,0,0
16692,16693,16693,연결해,연결해,카카오톡 계정 기반으로 와이파이 ( Wi-Fi ) 연결해 사용하는데 왠지 모르게 내가 사용하는 아이폰 x,부정,100,-0.020271523737246,-0.76883239171375
16693,16694,16694,연결해서,연결해서,' 클로바 프렌즈 미니는 블루투스를 연결해서 일반적인 블루투스 스피커로도 활용을 할 수 있어서,중립,100,0,0
16694,16695,16695,연결해서,연결해서,4GHz 와 5GHz 를 지원해 어느 환경에서나 연결해서 사용할 수 있습니다,긍정,100,0.07650448323355,1.2128060263653
